Plot Location,Monitoring Period,Year,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Number of Days,Living Mussel Count,Growth (g per day),Water Temperature (C),Chlorophyll,Turbidity (FTU),Precipitation,Living Mussel Count_lag,Ash Free Dry Weight (g)_lag,Individual Weight (g)_lag,Water Temperature (C)_lag,Chlorophyll_lag,Turbidity (FTU)_lag,Precipitation_lag
OSWD 185,2,2,-2.26,0.2,0.61,28.0,70.0,0.0757,19.36875711428572,3.2678641828689248,2.9386181865000003,1062.0,65.5,0.34635,5.18,16.28444293571429,1.752866076666667,3.1883816787538946,1320.0
OSWD 185,3,2,-2.26,0.2,0.61,37.0,59.0,0.0576,20.192127728571432,2.829159290745614,2.036787515,1026.0,70.0,0.5982,7.3,19.36875711428572,3.2678641828689248,2.9386181865000003,1062.0
OSWD 185,4,2,-2.26,0.2,0.61,31.0,94.0,0.1348,18.399822521428568,2.657716213557312,3.0259543120813186,1606.0,59.0,0.546267,9.43,20.192127728571432,2.829159290745614,2.036787515,1026.0
OSWD 185,5,2,-2.26,0.2,0.61,27.0,73.0,0.0181,15.21754237142857,3.25332396089527,2.513227561213683,2062.0,94.0,0.864424,13.61,18.399822521428568,2.657716213557312,3.0259543120813186,1606.0
OSWD 185,0,3,-2.26,0.2,0.61,27.0,68.0,0.0133,12.779149696428572,5.024262827943924,3.729054056,148.0,80.0,0.211516,4.579348,10.393344035714286,3.052606413881119,3.9206459265734255,310.0
OSWD 185,1,3,-2.26,0.2,0.61,37.0,65.5,0.0533,16.260615242857142,2.612340430084995,3.6397197789842455,2828.0,68.0,0.286509,4.938805157142857,12.779149696428572,5.024262827943924,3.729054056,148.0
OSWD 185,2,3,-2.26,0.2,0.61,27.0,70.0,0.0142,18.95325754285714,3.6021811243856314,3.481656272601385,1466.0,65.5,0.621753,6.909375,16.260615242857142,2.612340430084995,3.6397197789842455,2828.0
OSWD 185,3,3,-2.26,0.2,0.61,49.0,59.0,0.0549,20.17096934285714,2.178433442344322,4.085991187499329,1240.0,70.0,0.5269716666666667,7.293846,18.95325754285714,3.6021811243856314,3.481656272601385,1466.0
OSWD 185,4,3,-2.26,0.2,0.61,45.0,94.0,0.0527,18.439883328571423,3.3376378647142864,3.042765028884836,2224.0,59.0,0.6269506666666667,9.9825,20.17096934285714,2.178433442344322,4.085991187499329,1240.0
OSWD 185,5,3,-2.26,0.2,0.61,24.0,73.0,0.0149,12.81707204285714,2.86355884270115,4.032671839247312,2282.0,94.0,0.8014125,12.356207,18.439883328571423,3.3376378647142864,3.042765028884836,2224.0
OSWD 185,0,4,-2.26,0.2,0.61,39.0,68.0,0.0313,10.21881535714286,2.9353598022876954,2.625576915384616,1450.0,80.0,0.19,4.2353,8.265341542857142,2.646780871083986,3.790256398473475,888.0
OSWD 185,1,4,-2.26,0.2,0.61,18.0,65.5,0.0897,16.282927375,3.683165395974648,3.3282044875,1994.0,68.0,0.2301373333333333,5.454925,10.21881535714286,2.9353598022876954,2.625576915384616,1450.0
OSWD 185,2,4,-2.26,0.2,0.61,42.0,70.0,0.0521,18.7416798,2.0285759876917293,1.8389268553214289,1092.0,65.5,0.4195065,7.069677,16.282927375,3.683165395974648,3.3282044875,1994.0
OSWD 185,3,4,-2.26,0.2,0.61,43.0,59.0,0.0552,19.36681431428571,3.718674245833333,3.226386350476191,1714.0,70.0,0.5269716666666667,9.259107,18.7416798,2.0285759876917293,1.8389268553214289,1092.0
OSWD 185,4,4,-2.26,0.2,0.61,20.0,94.0,0.0051,18.903741807142858,1.9211050569186048,1.8726765153846152,342.0,59.0,0.6269506666666667,11.634667,19.36681431428571,3.718674245833333,3.226386350476191,1714.0
OSWD 185,5,4,-2.26,0.2,0.61,25.0,73.0,0.0449,15.667813935714287,4.109524280044248,4.489778104301075,1706.0,94.0,0.8014125,11.736613,18.903741807142858,1.9211050569186048,1.8726765153846152,342.0
OSWD 185,0,5,-2.26,0.2,0.61,36.0,68.0,0.0314,11.865701253571428,3.11482937980528,2.971269476731265,780.0,80.0,0.79,4.19,8.79444182857143,2.6933847885563376,2.879297482692308,752.0
OSWD 185,1,5,-2.26,0.2,0.61,28.0,65.5,0.0614,16.669057107142855,2.4952300408262067,3.5204106373761905,1406.0,68.0,0.2301373333333333,5.32,11.865701253571428,3.11482937980528,2.971269476731265,780.0
OSWD 185,2,5,-2.26,0.2,0.61,28.0,70.0,0.0584,19.548692678571427,2.089131098638889,2.038166464596377,558.0,65.5,0.4195065,7.03925,16.669057107142855,2.4952300408262067,3.5204106373761905,1406.0
OSWD 185,3,5,-2.26,0.2,0.61,34.0,59.0,0.0574,21.42383502142857,3.675146430055789,3.531012644264148,470.0,70.0,0.5269716666666667,8.673667,19.548692678571427,2.089131098638889,2.038166464596377,558.0
OSWD 185,4,5,-2.26,0.2,0.61,29.0,94.0,0.0136,21.435199300000004,3.02603244364486,2.0683252006428656,4928.0,59.0,0.6269506666666667,10.624138,21.42383502142857,3.675146430055789,3.531012644264148,470.0
OSWD 185,5,5,-2.26,0.2,0.61,28.0,73.0,0.0895,17.09514959285714,4.50383472858125,3.351062980308233,1122.0,94.0,0.8014125,11.018519,21.435199300000004,3.02603244364486,2.0683252006428656,4928.0
OSWD 200,0,0,-1.81,0.2,0.56,33.0,44.0,0.0135,12.939303358695648,2.8657335175000003,2.903438412602739,492.0,80.0,0.100018,2.38,11.21256579347826,5.764539870071429,2.1356994278125,398.0
OSWD 200,1,0,-1.81,0.2,0.56,26.0,69.0,0.057,18.45698007608696,2.29431348,2.46237965,436.0,44.0,0.151514,2.825,12.939303358695648,2.8657335175000003,2.903438412602739,492.0
OSWD 200,2,0,-1.81,0.2,0.56,29.0,94.0,0.0502,19.9976735652174,2.66197305,3.930008900476695,2766.0,69.0,0.269182,4.307246,18.45698007608696,2.29431348,2.46237965,436.0
OSWD 200,3,0,-1.81,0.2,0.56,33.0,74.0,0.0331,19.495129391304346,2.051167873877551,1.917746602112676,2266.0,94.0,0.369913,5.762766,19.9976735652174,2.66197305,3.930008900476695,2766.0
OSWD 200,4,0,-1.81,0.2,0.56,31.0,63.0,0.0271,17.85478365217391,1.0520589707407406,1.59951650375,3044.0,74.0,0.576184,6.854054,19.495129391304346,2.051167873877551,1.917746602112676,2266.0
OSWD 200,5,0,-1.81,0.2,0.56,36.0,75.0,0.0565,14.664077364130437,1.7288532893462474,3.531604641489361,1278.0,63.0,0.4842,7.693651,17.85478365217391,1.0520589707407406,1.59951650375,3044.0
OSWD 200,0,1,-1.81,0.2,0.56,29.0,71.0,0.0183,11.54836864130435,5.696583927385027,3.99166461035,1566.0,80.0,0.219611,4.11,8.401541249999998,5.696583927385027,3.99166461035,1454.0
OSWD 200,1,1,-1.81,0.2,0.56,31.0,73.0,0.072,15.396826304347826,1.4976527480520163,3.134427865742472,106.0,71.0,0.259915,4.640845,11.54836864130435,5.696583927385027,3.99166461035,1566.0
OSWD 200,2,1,-1.81,0.2,0.56,33.0,67.0,0.0293,19.335783913043475,3.403612414244791,3.577359636760204,288.0,73.0,0.431622,6.873973,15.396826304347826,1.4976527480520163,3.134427865742472,106.0
OSWD 200,3,1,-1.81,0.2,0.56,34.0,65.0,0.0314,22.12899003260869,3.146558293814433,2.9980453963190183,1784.0,67.0,0.547381,7.84,19.335783913043475,3.403612414244791,3.577359636760204,288.0
OSWD 200,4,1,-1.81,0.2,0.56,45.0,63.0,0.0672,18.49502134782609,2.7075322252705627,1.3116664947631582,1048.0,65.0,0.600892,8.907385,22.12899003260869,3.146558293814433,2.9980453963190183,1784.0
OSWD 200,5,1,-1.81,0.2,0.56,15.0,58.0,0.0256,15.507782836956524,2.888185333333334,2.13959708,1546.0,63.0,0.5822895,11.93,18.49502134782609,2.7075322252705627,1.3116664947631582,1048.0
OSWD 200,0,2,-1.81,0.2,0.56,40.0,57.5,0.0224,11.952370271739133,4.352160161538461,3.796893953135135,578.0,80.0,0.3022289999999999,2.74,9.547326402173912,0.4545444789,5.15796339375,366.0
OSWD 200,1,2,-1.81,0.2,0.56,28.0,71.0,0.0459,16.293815510869564,2.565389143329342,3.1149305559375,1320.0,57.5,0.2592243333333333,3.635,11.952370271739133,4.352160161538461,3.796893953135135,578.0
OSWD 200,2,2,-1.81,0.2,0.56,28.0,80.5,0.0886,19.372651652173914,3.4384842030641822,2.3674939635714285,1062.0,71.0,0.238958,4.92,16.293815510869564,2.565389143329342,3.1149305559375,1320.0
OSWD 200,3,2,-1.81,0.2,0.56,37.0,69.5,0.0554,20.1779117826087,2.7993689135937494,2.5202727744594595,1026.0,80.5,0.467284,7.4,19.372651652173914,3.4384842030641822,2.3674939635714285,1062.0
OSWD 200,4,2,-1.81,0.2,0.56,31.0,63.0,0.0559,18.41078440217392,2.694238349160839,2.778418734926374,1606.0,69.5,0.545467,9.45,20.1779117826087,2.7993689135937494,2.5202727744594595,1026.0
OSWD 200,5,2,-1.81,0.2,0.56,27.0,66.5,0.0534,15.219957065217391,3.0886464917307688,2.1657660711931817,2062.0,63.0,0.680379,11.181429,18.41078440217392,2.694238349160839,2.778418734926374,1606.0
OSWD 200,0,3,-1.81,0.2,0.56,27.0,57.5,0.008,12.787520614130436,4.415637893715878,2.991312111966528,148.0,80.0,0.211516,4.579348,10.40297888043478,3.1788078113852816,3.880445916450216,310.0
OSWD 200,1,3,-1.81,0.2,0.56,37.0,71.0,0.1003,16.261240043478264,2.681802467720422,3.2125967850135546,2828.0,57.5,0.366244,4.796143,12.787520614130436,4.415637893715878,2.991312111966528,148.0
OSWD 200,2,3,-1.81,0.2,0.56,27.0,80.5,0.0699,18.960501326086952,3.0713539189963948,3.150829309158466,1466.0,71.0,0.720668,8.507736,16.261240043478264,2.681802467720422,3.2125967850135546,2828.0
OSWD 200,3,3,-1.81,0.2,0.56,49.0,69.5,0.0226,20.167519717391308,2.118781032316602,3.80508859219098,1240.0,80.5,0.461526,10.395735,18.960501326086952,3.0713539189963948,3.150829309158466,1466.0
OSWD 200,4,3,-1.81,0.2,0.56,45.0,63.0,0.0603,18.44480391304348,2.836152,2.480085003723169,2224.0,69.5,0.5741809999999999,11.504545,20.167519717391308,2.118781032316602,3.80508859219098,1240.0
OSWD 200,5,3,-1.81,0.2,0.56,24.0,66.5,0.0074,12.815652956521737,2.5349054316438355,3.912965991447369,2282.0,63.0,0.5822895,14.220154,18.44480391304348,2.836152,2.480085003723169,2224.0
OSWD 200,0,4,-1.81,0.2,0.56,39.0,57.5,0.0314,10.231805141304347,2.577462834666667,2.21316536,1450.0,80.0,0.19,4.2353,8.26052081521739,2.6011458485548262,3.887665704441033,888.0
OSWD 200,1,4,-1.81,0.2,0.56,18.0,71.0,0.1017,16.277248505434784,3.8795211370334735,2.8875560518287937,1994.0,57.5,0.2592243333333333,5.459706,10.231805141304347,2.577462834666667,2.21316536,1450.0
OSWD 200,2,4,-1.81,0.2,0.56,42.0,80.5,0.054,18.742904260869565,1.88340460588,1.8636009512800416,1092.0,71.0,0.4151074999999999,7.290312,16.277248505434784,3.8795211370334735,2.8875560518287937,1994.0
OSWD 200,3,4,-1.81,0.2,0.56,43.0,69.5,0.0292,19.376390804347828,3.074082266839695,2.9796862621538462,1714.0,80.5,0.461526,9.56,18.742904260869565,1.88340460588,1.8636009512800416,1092.0
OSWD 200,4,4,-1.81,0.2,0.56,20.0,63.0,0.0705,18.886824130434785,1.921747600902256,1.6875976484935895,342.0,69.5,0.5741809999999999,10.817692,19.376390804347828,3.074082266839695,2.9796862621538462,1714.0
OSWD 200,5,4,-1.81,0.2,0.56,25.0,66.5,0.0354,15.660759543478262,3.83503429,3.462992139130435,1706.0,63.0,0.5822895,12.228261,18.886824130434785,1.921747600902256,1.6875976484935895,342.0
OSWD 200,0,5,-1.81,0.2,0.56,36.0,57.5,0.0439,11.87217508152174,2.608764371951735,2.5196420249513887,780.0,80.0,0.79,4.19,8.798064130434783,2.0818380452606635,2.468238686619718,752.0
OSWD 200,1,5,-1.81,0.2,0.56,28.0,71.0,0.0744,16.682196163043475,2.076825246416667,3.1539965754761905,1406.0,57.5,0.2592243333333333,5.77,11.87217508152174,2.608764371951735,2.5196420249513887,780.0
OSWD 200,2,5,-1.81,0.2,0.56,28.0,80.5,0.0273,19.55384845652173,2.54011475288843,2.006872190311892,558.0,71.0,0.4151074999999999,7.852143,16.682196163043475,2.076825246416667,3.1539965754761905,1406.0
OSWD 200,3,5,-1.81,0.2,0.56,34.0,69.5,0.0735,21.428988478260862,3.670266986719066,3.284975665756945,470.0,80.5,0.461526,8.616667,19.55384845652173,2.54011475288843,2.006872190311892,558.0
OSWD 200,4,5,-1.81,0.2,0.56,29.0,63.0,0.0258,21.43823793478261,2.985752962550144,2.039642495296251,4928.0,69.5,0.5741809999999999,11.11625,21.428988478260862,3.670266986719066,3.284975665756945,470.0
OSWD 200,5,5,-1.81,0.2,0.56,28.0,66.5,0.0001,17.085120032608692,3.019164452451465,2.290568801857506,1122.0,63.0,0.5822895,11.863143,21.43823793478261,2.985752962550144,2.039642495296251,4928.0
OSWD 81,0,0,-5.89,0.34,0.93,33.0,55.0,0.0301,12.91402508227848,2.8657335175000003,3.0821120321851856,492.0,80.0,0.100018,2.38,11.204874626582276,5.390344829723078,3.211575348809524,398.0
OSWD 81,1,0,-5.89,0.34,0.93,26.0,57.0,0.0498,18.4817345443038,1.9637426,2.46237965,436.0,55.0,0.163185,3.372727,12.91402508227848,2.8657335175000003,3.0821120321851856,492.0
OSWD 81,2,0,-5.89,0.34,0.93,29.0,63.0,0.031,20.000836797468352,2.66197305,3.71118330997741,2766.0,57.0,0.293983,4.668421,18.4817345443038,1.9637426,2.46237965,436.0
OSWD 81,3,0,-5.89,0.34,0.93,33.0,27.0,0.0097,19.510960493670886,2.9034706,2.087187262909091,2266.0,63.0,0.377602,5.566508,20.000836797468352,2.66197305,3.71118330997741,2766.0
OSWD 81,4,0,-5.89,0.34,0.93,31.0,42.0,0.0647,17.855304582278485,1.128955532414386,2.605035228636363,3044.0,27.0,0.415924,5.885171128571429,19.510960493670886,2.9034706,2.087187262909091,2266.0
OSWD 81,5,0,-5.89,0.34,0.93,36.0,48.0,0.0473,14.653905996835444,1.6425079336707011,3.3999197,1278.0,42.0,0.582095,7.890476,17.855304582278485,1.128955532414386,2.605035228636363,3044.0
OSWD 81,0,1,-5.89,0.34,0.93,29.0,74.0,0.0251,11.531671879746831,6.238737136798077,4.702458782453987,1566.0,80.0,0.219611,4.11,8.399998968354433,6.238737136798077,4.702458782453987,1454.0
OSWD 81,1,1,-5.89,0.34,0.93,31.0,66.0,0.0485,15.395291189873417,1.737158930737093,2.8347922820559672,106.0,74.0,0.235601,4.839189,11.531671879746831,6.238737136798077,4.702458782453987,1566.0
OSWD 81,2,1,-5.89,0.34,0.93,33.0,61.0,0.0672,19.32426559493671,3.5306648072352944,4.27650304058032,288.0,66.0,0.425561,6.342424,15.395291189873417,1.737158930737093,2.8347922820559672,106.0
OSWD 81,3,1,-5.89,0.34,0.93,34.0,65.0,0.0181,22.12399487341772,3.620625890948276,2.984508667234043,1784.0,61.0,0.559931,8.56,19.32426559493671,3.5306648072352944,4.27650304058032,288.0
OSWD 81,4,1,-5.89,0.34,0.93,45.0,42.0,0.04,18.50536583544304,2.601451577519685,1.4217578096807069,1048.0,65.0,0.728592,9.173846,22.12399487341772,3.620625890948276,2.984508667234043,1784.0
OSWD 81,5,1,-5.89,0.34,0.93,15.0,58.0,0.005,15.501861601265825,2.245851312173913,1.5948716390666666,1546.0,42.0,0.582095,10.972899,18.50536583544304,2.601451577519685,1.4217578096807069,1048.0
OSWD 81,0,2,-5.89,0.34,0.93,40.0,64.5,0.0258,11.95402590506329,4.413346658441559,4.174949470212765,578.0,80.0,0.3022289999999999,2.74,9.588001202531643,0.4545444789,5.15796339375,366.0
OSWD 81,0,3,-5.89,0.34,0.93,27.0,64.5,0.0179,12.7930055221519,4.583396610201211,3.437265160406504,148.0,80.0,0.211516,4.579348,10.392621056962025,2.660942359695291,3.711334925761773,310.0
OSWD 81,1,3,-5.89,0.34,0.93,37.0,61.5,0.0746,16.282431354430383,2.683548330150538,3.396408112080933,2828.0,64.5,0.36879,5.063286,12.7930055221519,4.583396610201211,3.437265160406504,148.0
OSWD 81,2,3,-5.89,0.34,0.93,27.0,62.0,0.0682,18.97312727848101,3.3662931875,3.1585161898136764,1466.0,61.5,0.632815,7.825152,16.282431354430383,2.683548330150538,3.396408112080933,2828.0
OSWD 81,3,3,-5.89,0.34,0.93,49.0,46.0,0.0426,20.174643594936708,2.377604040668301,3.260290453283582,1240.0,62.0,0.4687665,9.667619,18.97312727848101,3.3662931875,3.1585161898136764,1466.0
OSWD 81,4,3,-5.89,0.34,0.93,45.0,42.0,0.0293,18.44198496202532,3.072520672846154,2.539823846671099,2224.0,46.0,0.572258,11.754872,20.174643594936708,2.377604040668301,3.260290453283582,1240.0
OSWD 81,5,3,-5.89,0.34,0.93,24.0,53.0,0.0845,12.81803814556962,2.3862402200000004,3.291682095762712,2282.0,42.0,0.582095,13.071228,18.44198496202532,3.072520672846154,2.539823846671099,2224.0
OSWD 81,0,4,-5.89,0.34,0.93,39.0,64.5,0.042,10.22521632278481,2.903280588648649,2.064641694357143,1450.0,80.0,0.19,4.2353,8.289581727848102,2.5856864187857136,3.623560223865653,888.0
OSWD 81,1,4,-5.89,0.34,0.93,18.0,61.5,0.0969,16.31326576265823,3.9258687045562337,2.9125042327952166,1994.0,64.5,0.2558586666666667,5.871562,10.22521632278481,2.903280588648649,2.064641694357143,1450.0
OSWD 81,2,4,-5.89,0.34,0.93,42.0,62.0,0.0583,18.76543038607595,1.9111064043411763,1.8404362945664607,1092.0,61.5,0.4507863333333333,7.616567,16.31326576265823,3.9258687045562337,2.9125042327952166,1994.0
OSWD 81,3,4,-5.89,0.34,0.93,43.0,46.0,0.0433,19.37244284810126,2.9819972492788778,3.519029148314607,1714.0,62.0,0.4687665,10.065085,18.76543038607595,1.9111064043411763,1.8404362945664607,1092.0
OSWD 81,4,4,-5.89,0.34,0.93,20.0,42.0,0.0519,18.922619620253165,2.022912010976744,1.3561606354112554,342.0,46.0,0.572258,11.92875,19.37244284810126,2.9819972492788778,3.519029148314607,1714.0
OSWD 81,5,4,-5.89,0.34,0.93,25.0,53.0,0.035,15.678645348101265,3.8753415333583487,4.051856479926605,1706.0,42.0,0.582095,12.967451,18.922619620253165,2.022912010976744,1.3561606354112554,342.0
OSWD 81,0,5,-5.89,0.34,0.93,36.0,64.5,0.0444,11.88277974050633,2.969135501591195,2.748335652276489,780.0,80.0,0.79,4.19,8.802150759493673,2.5692633636936937,2.6073788006332457,752.0
OSWD 81,1,5,-5.89,0.34,0.93,28.0,61.5,0.0399,16.69071566455696,2.308239036011301,3.241854287083333,1406.0,64.5,0.2558586666666667,5.79,11.88277974050633,2.969135501591195,2.748335652276489,780.0
OSWD 81,2,5,-5.89,0.34,0.93,28.0,62.0,0.0521,19.56277837974684,1.9005133818563829,1.848509876170168,558.0,61.5,0.4507863333333333,6.906176,16.69071566455696,2.308239036011301,3.241854287083333,1406.0
OSWD 81,3,5,-5.89,0.34,0.93,34.0,46.0,0.0342,21.43756898101266,3.553764108186161,3.19743390270794,470.0,62.0,0.4687665,8.366296,19.56277837974684,1.9005133818563829,1.848509876170168,558.0
OSWD 81,4,5,-5.89,0.34,0.93,29.0,42.0,0.0011,21.42280989873418,2.6508001710363294,1.9672028522101368,4928.0,46.0,0.572258,9.53,21.43756898101266,3.553764108186161,3.19743390270794,470.0
OSWD 81,5,5,-5.89,0.34,0.93,28.0,53.0,0.0579,17.10049984177215,3.59741271713094,2.5326380359802334,1122.0,42.0,0.582095,9.561212,21.42280989873418,2.6508001710363294,1.9672028522101368,4928.0
OSWD11,0,0,-4.05,0.16,0.49,33.0,73.0,0.0357,12.703320095000002,2.5546082237603307,2.522915168102894,492.0,80.0,0.100018,2.38,11.081290310000002,3.1378348897425745,2.3310040837179486,398.0
OSWD11,1,0,-4.05,0.16,0.49,26.0,77.0,0.0666,18.39062035,1.7645205842857143,2.894935296398468,436.0,73.0,0.235888,3.557534,12.703320095000002,2.5546082237603307,2.522915168102894,492.0
OSWD11,2,0,-4.05,0.16,0.49,29.0,65.0,0.0293,19.960570440000005,2.200954698632408,3.802084677581081,2766.0,77.0,0.365799,5.28961,18.39062035,1.7645205842857143,2.894935296398468,436.0
OSWD11,3,0,-4.05,0.16,0.49,33.0,73.0,0.0489,19.53349952,2.1767879166666666,2.9511175091393445,2266.0,65.0,0.466908,6.138923,19.960570440000005,2.200954698632408,3.802084677581081,2766.0
OSWD11,4,0,-4.05,0.16,0.49,31.0,65.0,0.0429,17.79740969,1.0228221850769232,1.778823275714286,3044.0,73.0,0.696906,7.752466,19.53349952,2.1767879166666666,2.9511175091393445,2266.0
OSWD11,5,0,-4.05,0.16,0.49,36.0,65.0,0.0105,14.666240297500003,1.3715082761196769,3.68420895,1278.0,65.0,0.64171,9.083077,17.79740969,1.0228221850769232,1.778823275714286,3044.0
OSWD11,0,1,-4.05,0.16,0.49,29.0,66.0,0.0235,11.284189534999998,4.572577329933555,3.1390678449337748,1566.0,80.0,0.219611,4.11,8.323790344999999,4.572577329933555,3.1390678449337748,1454.0
OSWD11,1,1,-4.05,0.16,0.49,31.0,63.0,0.0588,15.34827032,1.3015880181420454,2.341583687593678,106.0,66.0,0.239558,4.792424,11.284189534999998,4.572577329933555,3.1390678449337748,1566.0
OSWD11,2,1,-4.05,0.16,0.49,33.0,63.0,0.0423,19.17844976,2.763752105116,3.302009679134615,288.0,63.0,0.416937,6.614286,15.34827032,1.3015880181420454,2.341583687593678,106.0
OSWD11,3,1,-4.05,0.16,0.49,34.0,67.0,0.0246,21.913825905000003,2.0691593,3.363039554387352,1784.0,63.0,0.469684,8.01,19.17844976,2.763752105116,3.302009679134615,288.0
OSWD11,4,1,-4.05,0.16,0.49,45.0,65.0,0.0315,18.45040964,2.4579835788812128,1.65393611583001,1048.0,67.0,0.541863,8.846567,21.913825905000003,2.0691593,3.363039554387352,1784.0
OSWD11,5,1,-4.05,0.16,0.49,15.0,58.0,0.0544,15.554740375,1.9166926019047617,1.621932742727273,1546.0,65.0,0.68413,10.26339,18.45040964,2.4579835788812128,1.65393611583001,1048.0
OSWD11,0,2,-4.05,0.16,0.49,40.0,69.5,0.0211,11.892285405,4.014318307860262,3.532906917746478,578.0,80.0,0.3022289999999999,2.74,9.44302991,0.20884890475,5.50630204,366.0
OSWD11,1,2,-4.05,0.16,0.49,28.0,70.0,0.0567,16.109700125,1.23178517765625,2.510652615942029,1320.0,69.5,0.285705,3.583636,11.892285405,4.014318307860262,3.532906917746478,578.0
OSWD11,2,2,-4.05,0.16,0.49,28.0,64.0,0.0621,19.257420275,2.321611135393617,2.1892316506556337,1062.0,70.0,0.366114,5.17,16.109700125,1.23178517765625,2.510652615942029,1320.0
OSWD11,3,2,-4.05,0.16,0.49,37.0,70.0,0.0646,20.150530420000003,1.5790947771245722,2.8775021166666668,1026.0,64.0,0.369733,6.91,19.257420275,2.321611135393617,2.1892316506556337,1062.0
OSWD11,4,2,-4.05,0.16,0.49,31.0,65.0,0.0411,18.398535235,2.065683775231884,2.775555967966977,1606.0,70.0,0.58185,9.3,20.150530420000003,1.5790947771245722,2.8775021166666668,1026.0
OSWD11,5,2,-4.05,0.16,0.49,27.0,61.5,0.0155,15.22673012,1.9723480123689208,2.004571576652174,2062.0,65.0,0.72655,10.574167,18.398535235,2.065683775231884,2.775555967966977,1606.0
OSWD11,0,3,-4.05,0.16,0.49,27.0,69.5,0.0122,12.5883904375,2.840349266097561,2.6512437872972976,148.0,80.0,0.211516,4.579348,10.25321995,1.6065114932768365,3.884717323193277,310.0
OSWD11,1,3,-4.05,0.16,0.49,37.0,70.0,0.0597,16.031049505000002,1.80692521031884,3.811754930497041,2828.0,69.5,0.381669,4.907794,12.5883904375,2.840349266097561,2.6512437872972976,148.0
OSWD11,2,3,-4.05,0.16,0.49,27.0,64.0,0.0582,18.71112035,2.061729197726355,2.5362385333490733,1466.0,70.0,0.468271,7.117206,16.031049505000002,1.80692521031884,3.811754930497041,2828.0
OSWD11,3,3,-4.05,0.16,0.49,49.0,70.0,0.0477,20.16694007,1.5018661218279925,3.1259044763046857,1240.0,64.0,0.4354416666666666,8.689559,18.71112035,2.061729197726355,2.5362385333490733,1466.0
OSWD11,4,3,-4.05,0.16,0.49,45.0,65.0,0.0505,18.36683937,2.104268985714286,2.3392571,2224.0,70.0,0.606873,11.027778,20.16694007,1.5018661218279925,3.1259044763046857,1240.0
OSWD11,5,3,-4.05,0.16,0.49,24.0,61.5,0.0176,12.831300125,1.25533967115,4.990285311066667,2282.0,65.0,0.68413,13.3,18.36683937,2.104268985714286,2.3392571,2224.0
OSWD11,0,4,-4.05,0.16,0.49,39.0,69.5,0.0463,10.05638072,2.6551183325974024,1.967918954288052,1450.0,80.0,0.19,4.2353,8.188430559999999,1.4723579016813566,2.174793219398107,888.0
OSWD11,1,4,-4.05,0.16,0.49,18.0,70.0,0.0738,16.1564044875,1.811011274570533,1.942002393333333,1994.0,69.5,0.285705,6.039091,10.05638072,2.6551183325974024,1.967918954288052,1450.0
OSWD11,2,4,-4.05,0.16,0.49,42.0,64.0,0.0529,18.46988924,1.3676075,1.5108127104166666,1092.0,70.0,0.40428025,7.367015,16.1564044875,1.811011274570533,1.942002393333333,1994.0
OSWD11,3,4,-4.05,0.16,0.49,43.0,70.0,0.0749,19.23277078,2.4405164418808982,3.103359105504587,1714.0,64.0,0.4354416666666666,9.588182,18.46988924,1.3676075,1.5108127104166666,1092.0
OSWD11,4,4,-4.05,0.16,0.49,20.0,65.0,0.0256,18.873925215,1.4082102885798196,1.4381300799676136,342.0,70.0,0.606873,12.808,19.23277078,2.4405164418808982,3.103359105504587,1714.0
OSWD11,5,4,-4.05,0.16,0.49,25.0,61.5,0.0211,15.674280759999998,1.1697979094774194,2.4628412350295856,1706.0,65.0,0.68413,13.319821,18.873925215,1.4082102885798196,1.4381300799676136,342.0
OSWD11,0,5,-4.05,0.16,0.49,36.0,69.5,0.0344,11.671440484999998,2.513682862400715,2.0834159678992394,780.0,80.0,0.79,4.19,8.676810975,0.8521568735775861,1.7437000754727796,752.0
OSWD11,1,5,-4.05,0.16,0.49,28.0,70.0,0.0698,16.341176689999998,1.6773075692120551,2.876529517115385,1406.0,69.5,0.285705,5.43,11.671440484999998,2.513682862400715,2.0834159678992394,780.0
OSWD11,2,5,-4.05,0.16,0.49,28.0,64.0,0.0339,19.261749795,1.3456917106666666,1.4912923156564737,558.0,70.0,0.40428025,7.383953,16.341176689999998,1.6773075692120551,2.876529517115385,1406.0
OSWD11,3,5,-4.05,0.16,0.49,34.0,70.0,0.009,21.25601617,2.272668546058588,2.073056805133033,470.0,64.0,0.4354416666666666,8.332581,19.261749795,1.3456917106666666,1.4912923156564737,558.0
OSWD11,4,5,-4.05,0.16,0.49,29.0,65.0,0.0812,21.374841320000005,2.2301822,1.8275390212835985,4928.0,70.0,0.606873,8.639615,21.25601617,2.272668546058588,2.073056805133033,470.0
OSWD11,5,5,-4.05,0.16,0.49,28.0,61.5,0.0293,17.176924794999998,1.9049949400413173,2.8201253837103013,1122.0,65.0,0.68413,10.994483,21.374841320000005,2.2301822,1.8275390212835985,4928.0
ZK 20-21,0,3,-2.5,0.27,0.77,27.0,73.142857144,0.0131,12.376620166666664,4.6241830777777775,3.281220635185185,148.0,80.0,0.211516,4.579348,10.118634499999995,3.139736403864169,5.6751599454545465,310.0
ZK 20-21,1,3,-2.5,0.27,0.77,37.0,75.428571432,0.0628,15.831950468253968,1.8323456025339788,5.157013769688324,2828.0,73.142857144,0.29478,4.932009257142857,12.376620166666664,4.6241830777777775,3.281220635185185,148.0
