Date,System,Plot Location,Monitoring Period,Location ID,Color ID,Month,Year,Latitude,Longitude,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Survival Percentage (%),Number of Days,Living Mussel Count,Ash Free Dry Weight (g),Cooked Flesh Weight (g),Individual Weight (g),Mussel Size Measure,Shell Length (mm),Growth (g per day),Growth (mm per day),Median SST (C),Mode SST (C),Median Chlorophyll (mg per m3),Mode Chlorophyll (mg per m3),Median Turbidity (NTU),Mode Turbidity (NTU),Precipitation
2019-07-17,OS,OSWD11,3.0,12,maroon3,Juli,2019.0,51.62722,3.9323,-4.05,0.16,0.49,11.25,28.0,64.0,0.369733,20.57,6.91,101.093938,41.57,0.0621,0.1075,19.257420275,19.39262246,2.321611135393617,0.7923278301246667,2.1892316506556337,1.6249677312500002,1062.0
2019-08-23,OS,OSWD11,4.0,12,maroon3,Augustus,2019.0,51.62722,3.9323,-4.05,0.16,0.49,15.0,37.0,70.0,0.58185,28.258921,9.3,75.682756,46.77,0.0646,0.1405,20.150530420000003,20.36838621,1.5790947771245722,0.951027305,2.8775021166666668,3.2973342651428563,1026.0
2019-09-23,OS,OSWD11,5.0,12,maroon3,September,2019.0,51.62722,3.9323,-4.05,0.16,0.49,15.0,31.0,65.0,0.72655,29.67925,10.574167,66.78057,48.784167,0.0411,0.065,18.398535235,17.5967695275,2.065683775231884,1.3733301942140266,2.775555967966977,2.128015822728724,1606.0
2019-10-20,OS,OSWD11,6.0,12,maroon3,Oktober,2019.0,51.62722,3.9323,-4.05,0.16,0.49,25.0,27.0,61.5,0.67279,27.060791,10.992221328571429,69.392403,51.282,0.0155,0.0925,15.22673012,15.3768212725,1.9723480123689208,1.4565234845112782,2.004571576652174,1.682595485716034,2062.0
2020-04-15,OS,OSWD11,0.0,12,maroon3,April,2020.0,51.62722,3.9323,-4.05,0.16,0.49,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.25321995,10.25321995,1.6065114932768365,1.6065114932768365,3.884717323193277,3.884717323193277,310.0
2020-05-12,OS,OSWD11,1.0,12,maroon3,Mei,2020.0,51.62722,3.9323,-4.05,0.16,0.49,97.14285714,27.0,69.5,0.381669,32.95778,4.907794,141.105062,39.89,0.0122,0.1026,12.5883904375,12.823645618750003,2.840349266097561,1.6983081961538462,2.6512437872972976,1.73120589625,148.0
2020-06-18,OS,OSWD11,2.0,12,maroon3,Juni,2020.0,51.62722,3.9323,-4.05,0.16,0.49,97.14285714,37.0,70.0,0.468271,31.103168,7.117206,98.224438,45.033971,0.0597,0.139,16.031049505000002,16.19086580857143,1.80692521031884,1.4994861226036145,3.811754930497041,3.775826208553731,2828.0
2020-07-15,OS,OSWD11,3.0,12,maroon3,Juli,2020.0,51.62722,3.9323,-4.05,0.16,0.49,97.14285714,27.0,64.0,0.4354416666666666,32.630439,8.689559,80.859906,47.31,0.0582,0.0843,18.71112035,18.61658783916667,2.061729197726355,1.8472329635696485,2.5362385333490733,2.518734309646893,1466.0
2020-09-02,OS,OSWD11,4.0,12,maroon3,Augustus,2020.0,51.62722,3.9323,-4.05,0.16,0.49,64.28571429,49.0,70.0,0.606873,32.765743,11.027778,64.102004,50.84,0.0477,0.072,20.16694007,20.129139397857145,1.5018661218279925,0.8380313061740753,3.1259044763046857,2.9625613769444445,1240.0
2020-10-17,OS,OSWD11,5.0,12,maroon3,September,2020.0,51.62722,3.9323,-4.05,0.16,0.49,75.71,45.0,65.0,0.68413,31.580366,13.3,53.404101,53.42,0.0505,0.0573,18.36683937,18.670911536,2.104268985714286,1.858025722328572,2.3392571,1.0550974964583333,2224.0
2020-11-10,OS,OSWD11,6.0,12,maroon3,Oktober,2020.0,51.62722,3.9323,-4.05,0.16,0.49,78.57142857,24.0,61.5,0.6647506666666666,30.631083,13.721751614285717,59.245084,53.5,0.0176,0.0033,12.831300125,12.715831519166665,1.25533967115,1.1795386981413043,4.990285311066667,4.359572886111112,2282.0
2021-04-19,OS,OSWD11,0.0,12,maroon3,April,2021.0,51.62722,3.9323,-4.05,0.16,0.49,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.188430559999999,8.188430559999999,1.4723579016813566,1.4723579016813566,2.174793219398107,2.174793219398107,888.0
2021-05-28,OS,OSWD11,1.0,12,maroon3,Mei,2021.0,51.62722,3.9323,-4.05,0.16,0.49,94.28571429,39.0,69.5,0.285705,28.827337,6.039091,115.27776,40.718636,0.0463,0.108,10.05638072,9.53371264642857,2.6551183325974024,1.3810326228003265,1.967918954288052,1.1043793130555557,1450.0
2021-06-15,OS,OSWD11,2.0,12,maroon3,Juni,2021.0,51.62722,3.9323,-4.05,0.16,0.49,95.71428571,18.0,70.0,0.40428025,33.076035,7.367015,94.976918,43.546119,0.0738,0.1571,16.1564044875,17.649696677916666,1.811011274570533,0.9605327242335272,1.942002393333333,1.535298732188103,1994.0
2021-07-27,OS,OSWD11,3.0,12,maroon3,Juli,2021.0,51.62722,3.9323,-4.05,0.16,0.49,94.28571429,42.0,64.0,0.4354416666666666,37.904933,9.588182,73.464962,48.500909,0.0529,0.118,18.46988924,18.560986105,1.3676075,1.178206938556123,1.5108127104166666,0.7939707863636365,1092.0
2021-09-08,OS,OSWD11,4.0,12,maroon3,Augustus,2021.0,51.62722,3.9323,-4.05,0.16,0.49,78.57142857,43.0,70.0,0.606873,32.786327,12.808,55.40247,52.718,0.0749,0.0981,19.23277078,19.510343467142857,2.4405164418808982,2.775258496063106,3.103359105504587,1.258257831144541,1714.0
2021-09-28,OS,OSWD11,5.0,12,maroon3,September,2021.0,51.62722,3.9323,-4.05,0.16,0.49,80.0,20.0,65.0,0.68413,33.672963,13.319821,53.326647,53.278393,0.0256,0.028,18.873925215,18.65635959333333,1.4082102885798196,1.1804151983333333,1.4381300799676136,1.2371412544,342.0
2021-10-23,OS,OSWD11,6.0,12,maroon3,Oktober,2021.0,51.62722,3.9323,-4.05,0.16,0.49,64.28571429,25.0,61.5,0.6647506666666666,27.653754,13.846533357142857,53.959501,54.309962385714286,0.0211,0.0413,15.674280759999998,15.778909045416668,1.1697979094774194,1.1604379361224488,2.4628412350295856,2.33974695414501,1706.0
2022-04-11,OS,OSWD11,0.0,12,maroon3,April,2022.0,51.62722,3.9323,-4.05,0.16,0.49,100.0,0.0,80.0,0.79,20.06,4.19,164.615464,35.02,0.0,0.0,8.676810975,8.676810975,0.8521568735775861,0.8521568735775861,1.7437000754727796,1.7437000754727796,752.0
2022-05-17,OS,OSWD11,1.0,12,maroon3,Mei,2022.0,51.62722,3.9323,-4.05,0.16,0.49,90.0,36.0,69.5,0.285705,26.9,5.43,127.811908,39.5,0.0344,0.1244,11.671440484999998,11.61365111892857,2.513682862400715,1.0406447108115673,2.0834159678992394,2.131492491928572,780.0
2022-06-14,OS,OSWD11,2.0,12,maroon3,Juni,2022.0,51.62722,3.9323,-4.05,0.16,0.49,71.66666667,28.0,70.0,0.40428025,29.356556,7.383953,94.764572,43.051628,0.0698,0.1268,16.341176689999998,16.131773446249998,1.6773075692120551,1.0828212199999998,2.876529517115385,2.5328458123277127,1406.0
2022-07-12,OS,OSWD11,3.0,12,maroon3,Juli,2022.0,51.62722,3.9323,-4.05,0.16,0.49,51.66666667,28.0,64.0,0.4354416666666666,31.435097,8.332581,84.234246,44.953871,0.0339,0.0679,19.261749795,19.3535520075,1.3456917106666666,1.2603506593583336,1.4912923156564737,0.9336118491700488,558.0
2022-08-15,OS,OSWD11,4.0,12,maroon3,Augustus,2022.0,51.62722,3.9323,-4.05,0.16,0.49,43.33333333,34.0,70.0,0.606873,42.242799,8.639615,81.315431,45.544615,0.009,0.0174,21.25601617,21.032204792857144,2.272668546058588,2.49767747281536,2.073056805133033,2.2428969295089285,470.0
2022-09-13,OS,OSWD11,5.0,12,maroon3,September,2022.0,51.62722,3.9323,-4.05,0.16,0.49,48.33333333,29.0,65.0,0.68413,32.376741,10.994483,64.291189,48.14,0.0812,0.0895,21.374841320000005,21.980973227499994,2.2301822,1.5802894704383648,1.8275390212835985,1.3194015657236844,4928.0
2022-10-11,OS,OSWD11,6.0,12,maroon3,Oktober,2022.0,51.62722,3.9323,-4.05,0.16,0.49,48.33333333,28.0,61.5,0.6647506666666666,31.978984,11.813793,59.941795,49.927931,0.0293,0.0639,17.176924794999998,15.66018135375,1.9049949400413173,1.824306427126812,2.8201253837103013,3.153774812907608,1122.0
2020-04-15,OS,ZK 20-21,0.0,9,blue,April,2020.0,51.608,3.822,-2.5,0.27,0.77,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.118634499999995,10.118634499999995,3.139736403864169,3.139736403864169,5.6751599454545465,5.6751599454545465,310.0
2020-05-12,OS,ZK 20-21,1.0,9,blue,Mei,2020.0,51.608,3.822,-2.5,0.27,0.77,91.42857143,27.0,73.142857144,0.29478,28.086927,4.932009257142857,151.401956,38.61,0.0131,0.0552,12.376620166666664,12.67017509325397,4.6241830777777775,5.1568348445,3.281220635185185,2.1984000177083334,148.0
2020-06-18,OS,ZK 20-21,2.0,9,blue,Juni,2020.0,51.608,3.822,-2.5,0.27,0.77,94.28571429,37.0,75.428571432,0.563132,31.427676,7.253788,96.421507,44.02803,0.0628,0.1464,15.831950468253968,16.089180889455786,1.8323456025339788,0.9205227202232144,5.157013769688324,6.322116269021035,2828.0
2020-07-15,OS,ZK 20-21,3.0,9,blue,Juli,2020.0,51.608,3.822,-2.5,0.27,0.77,91.42857143,27.0,73.142857144,0.5153253333333333,32.106143,7.660625,91.427433,44.79,0.0151,0.0282,18.54677668253968,18.364673751322748,2.402270482694097,0.7317639387301587,2.7701788049179106,1.647050438825666,1466.0
2020-09-02,OS,ZK 20-21,4.0,9,blue,Augustus,2020.0,51.608,3.822,-2.5,0.27,0.77,65.71428571,49.0,52.571428568,0.598326,28.829567,10.611087,66.554105,48.92,0.0602,0.0843,20.09401601587301,18.90049303854876,1.2627990140909948,0.9688344531225608,3.1803837378363475,2.9625613769444445,1240.0
2020-10-17,OS,ZK 20-21,5.0,9,blue,September,2020.0,51.608,3.822,-2.5,0.27,0.77,71.43,45.0,57.144000000000005,0.553921,28.955616,10.967610017959185,69.09566,49.66934448571429,0.0079,0.0167,18.39249341269841,18.26071736309524,1.7317457444444446,0.9216054495535716,3.0701870219565217,1.1149098633766237,2224.0
2020-11-10,OS,ZK 20-21,6.0,9,blue,Oktober,2020.0,51.608,3.822,-2.5,0.27,0.77,58.57142857,24.0,46.857142856,0.884897,25.272629,11.76439,60.187106,50.72,0.0332,0.0438,12.840697809523808,13.045041603174605,1.168275907764912,0.8698551011897436,7.658340750000001,7.386665552494431,2282.0
2021-04-19,OS,ZK 20-21,0.0,9,blue,April,2021.0,51.608,3.822,-2.5,0.27,0.77,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,7.993556184126983,7.993556184126984,1.7813711783614192,1.7813711783614192,2.458660408460068,2.458660408460068,888.0
2021-05-28,OS,ZK 20-21,1.0,9,blue,Mei,2021.0,51.608,3.822,-2.5,0.27,0.77,84.28571429,39.0,67.428571432,0.29478,27.6634,5.845085,119.005242,40.078305,0.0413,0.0916,10.0445563015873,9.326027492630384,3.025116652993197,1.318873080062636,2.377516386,1.9758360218386244,1450.0
2021-06-15,OS,ZK 20-21,2.0,9,blue,Juni,2021.0,51.608,3.822,-2.5,0.27,0.77,85.71428571,18.0,68.57142856799999,0.563132,32.192425,7.085,98.659565,43.161667,0.0689,0.1713,15.907135345238094,17.328945072751328,1.7347375243431191,1.651132196555922,2.184724118997868,1.5925576811477642,1994.0
2021-07-27,OS,ZK 20-21,3.0,9,blue,Juli,2021.0,51.608,3.822,-2.5,0.27,0.77,87.14285714,42.0,69.714285712,0.5153253333333333,36.077239,10.298033,68.525168,48.645082,0.0765,0.1306,18.21229361904762,18.242103507936505,1.765062279410828,2.29358308154762,1.9252022217647056,1.461587665714286,1092.0
2021-09-08,OS,ZK 20-21,4.0,9,blue,Augustus,2021.0,51.608,3.822,-2.5,0.27,0.77,70.0,43.0,56.0,0.598326,35.959569,12.195102,58.114444,51.12449,0.0441,0.0577,19.1232383015873,19.16660399886621,1.543898552390264,0.8536283818128654,3.160754281818181,2.676834423398617,1714.0
2021-09-28,OS,ZK 20-21,5.0,9,blue,September,2021.0,51.608,3.822,-2.5,0.27,0.77,77.14285714,20.0,61.714285712,0.553921,36.442772,13.487407,52.680771,53.685,0.0646,0.128,18.73438133333333,18.87348095502645,1.4766863631545064,1.558792089518947,2.0183180631212405,1.2381223243847117,342.0
2021-10-23,OS,ZK 20-21,6.0,9,blue,Oktober,2021.0,51.608,3.822,-2.5,0.27,0.77,75.71428571,25.0,60.571428568,0.884897,26.968,14.004031757142856,56.012447,54.67057041428572,0.0207,0.0394,15.61900073809524,15.053456003968254,1.0244347128773583,0.2966696395833333,4.286289986071428,4.520109072916667,1706.0
2022-04-11,OS,ZK 20-21,0.0,9,blue,April,2022.0,51.608,3.822,-2.5,0.27,0.77,100.0,0.0,80.0,0.79,20.06,4.19,164.615464,35.02,0.0,0.0,8.573493698412697,8.573493698412697,0.7853102033171429,0.7853102033171429,2.48191163286076,2.48191163286076,752.0
2022-05-17,OS,ZK 20-21,1.0,9,blue,Mei,2022.0,51.608,3.822,-2.5,0.27,0.77,95.0,36.0,76.0,0.29478,22.79,5.31,130.69508,38.8,0.0311,0.105,11.5267223015873,11.44889889739229,1.9958179229581583,1.6178326521905293,2.5075368276168204,2.3254783131371126,780.0
2022-06-14,OS,ZK 20-21,2.0,9,blue,Juni,2022.0,51.608,3.822,-2.5,0.27,0.77,73.33333333,28.0,58.666666664000005,0.563132,26.586021,6.688409,104.356809,42.015227,0.0492,0.1148,16.082269908730154,15.627165133597885,1.9785381810037648,0.8402446809911407,2.7825358967925755,1.819814487264673,1406.0
2022-07-12,OS,ZK 20-21,3.0,9,blue,Juli,2022.0,51.608,3.822,-2.5,0.27,0.77,60.0,28.0,48.0,0.5153253333333333,30.49928,7.5275,93.00292,43.170556,0.03,0.0413,18.99747535714286,18.56771400793651,1.5577755266,2.155901791674653,1.9167636870813405,1.81325434375,558.0
2022-08-15,OS,ZK 20-21,4.0,9,blue,Augustus,2022.0,51.608,3.822,-2.5,0.27,0.77,71.66666667,34.0,57.333333336,0.598326,34.999772,10.206047,69.127023,47.664419,0.0788,0.1322,21.10116661111111,20.8686886213152,1.936640211125538,1.8437212184558824,2.194057940088309,2.3855727377708336,470.0
2022-09-13,OS,ZK 20-21,5.0,9,blue,September,2022.0,51.608,3.822,-2.5,0.27,0.77,53.33333333,29.0,42.666666664,0.553921,31.505816,10.772812,65.580161,48.39,0.0195,0.025,21.34561995238096,21.97541649206349,2.098579901757493,2.1867560560745614,2.708990560154402,3.579138850613329,4928.0
2022-10-11,OS,ZK 20-21,6.0,9,blue,Oktober,2022.0,51.608,3.822,-2.5,0.27,0.77,45.0,28.0,36.0,0.884897,24.316661,11.625926,60.885619,49.29037,0.0305,0.0322,17.161333666666664,15.664295285052908,1.836733274712916,0.9329852523472222,4.024640794023206,1.5180976716666668,1122.0
2017-04-29,OS,ZK 3,0.0,9,blue,April,2017.0,51.6008,3.77087,-2.5,0.27,0.77,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.997036943396225,10.997036943396225,2.8372106633980585,2.8372106633980585,2.249789916728972,2.249789916728972,398.0
2017-06-01,OS,ZK 3,1.0,9,blue,Mei,2017.0,51.6008,3.77087,-2.5,0.27,0.77,83.75,33.0,67.0,0.188801,26.429536,3.314925,206.836269,33.966119,0.0283,0.1108,12.65768033018868,11.459522072102429,1.911810476830508,0.973389441775,2.5423954459433964,2.6498831860326093,492.0
2017-06-27,OS,ZK 3,2.0,9,blue,Juni,2017.0,51.6008,3.77087,-2.5,0.27,0.77,66.25,26.0,53.0,0.357683,30.746812,5.179245,133.892518,39.290566,0.0717,0.2048,18.048726858490568,19.569374344339625,1.7428433428571428,0.8365398574999999,3.459037928571429,1.864972986241497,436.0
2017-07-26,OS,ZK 3,3.0,9,blue,Juli,2017.0,51.6008,3.77087,-2.5,0.27,0.77,66.25,29.0,53.0,0.464098,33.170226,5.822453,119.456045,40.145094,0.0222,0.0295,19.88560516981132,19.389969567610063,1.766946684131549,0.831492277725,3.701527171989796,3.750890435,2766.0
2017-08-28,OS,ZK 3,4.0,9,blue,Augustus,2017.0,51.6008,3.77087,-2.5,0.27,0.77,86.25,33.0,47.0,0.658187,32.029985,8.543191,82.209769,46.346596,0.0824,0.1879,19.36033947169812,19.322814467654982,1.8171734226086955,1.2141921658125,3.531224031833333,1.842323042,2266.0
2017-09-28,OS,ZK 3,5.0,9,blue,September,2017.0,51.6008,3.77087,-2.5,0.27,0.77,81.25,31.0,65.0,0.553921,26.412429,9.803077,71.894994,47.38,0.0406,0.0333,17.628489981132073,16.397928581761008,0.977333295,0.7259833681641717,2.178063575,1.5017657255514705,3044.0
2018-04-16,OS,ZK 3,0.0,9,blue,April,2018.0,51.6008,3.77087,-2.5,0.27,0.77,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,8.35843583018868,8.35843583018868,2.4849179987164893,2.4849179987164893,2.5666557208796297,2.5666557208796297,1454.0
2018-05-15,OS,ZK 3,1.0,9,blue,Mei,2018.0,51.6008,3.77087,-2.5,0.27,0.77,88.75,29.0,71.0,0.232843,26.709598,4.592958,150.76189,38.76,0.0167,0.0731,11.007282773584906,10.720070795597485,2.4849179987164893,2.4849179987164893,2.5666557208796297,2.5666557208796297,1566.0
2018-06-15,OS,ZK 3,2.0,9,blue,Juni,2018.0,51.6008,3.77087,-2.5,0.27,0.77,87.5,31.0,70.0,0.445324,31.084391,6.415714,108.677447,43.54,0.0588,0.1542,15.292209915094338,13.659666154874216,1.2576904922760233,1.3511225587137434,3.2990361744582044,3.003174226864825,106.0
2018-07-18,OS,ZK 3,3.0,9,blue,Juli,2018.0,51.6008,3.77087,-2.5,0.27,0.77,77.5,33.0,62.0,0.544697,27.39,8.36,83.952352,45.95,0.0589,0.073,18.96160433962264,19.10035643126685,2.3863888858074533,2.070323516171144,4.590152800866038,3.90743231875,288.0
2018-08-21,OS,ZK 3,4.0,9,blue,Augustus,2018.0,51.6008,3.77087,-2.5,0.27,0.77,76.25,34.0,61.0,0.561616,24.112301,9.307541,75.622994,46.86,0.0279,0.0268,21.69008623584906,22.32739321832884,2.0691593,2.822378465976111,3.764116817209304,4.986815646001702,1784.0
2018-10-05,OS,ZK 3,5.0,9,blue,September,2018.0,51.6008,3.77087,-2.5,0.27,0.77,81.25,45.0,65.0,0.553921,31.611502,11.984286,59.110552,51.877302,0.0595,0.1115,18.49777386792453,18.908094450808623,2.4139451759259263,2.046682129031444,1.652854075581761,1.2845029056249997,1048.0
2018-10-20,OS,ZK 3,6.0,9,blue,Oktober,2018.0,51.6008,3.77087,-2.5,0.27,0.77,81.25,15.0,65.0,0.884897,32.407146,12.383875542857144,59.175599,53.2,0.0266,0.0882,15.7565659245283,15.743431513207549,1.355579695248619,1.1199968427142857,2.62115555,1.0085925636339286,1546.0
2019-04-12,OS,ZK 3,0.0,9,blue,April,2019.0,51.6008,3.77087,-2.5,0.27,0.77,100.0,0.0,80.0,0.1598145,12.8,2.74,249.028309,31.791375,0.0,0.0,9.12075403773585,9.12075403773585,0.3497362275,0.3497362275,5.77173616,5.77173616,366.0
2019-05-22,OS,ZK 3,1.0,9,blue,Mei,2019.0,51.6008,3.77087,-2.5,0.27,0.77,78.75,40.0,69.0,0.210822,32.436195,3.420635,200.604192,35.289048,0.017,0.0874,11.706103938679243,11.96219862735849,4.883049535849056,1.7037292539575164,4.243834284229608,3.145343192083333,578.0
2019-06-19,OS,ZK 3,2.0,9,blue,Juni,2019.0,51.6008,3.77087,-2.5,0.27,0.77,15.0,28.0,61.5,0.302938,12.88,5.07,136.703508,39.38,0.0589,0.1461,15.94825429245283,16.225817,1.1175412586829268,0.9455680657441348,3.267382676623377,4.174379800779461,1320.0
2019-07-17,OS,ZK 3,3.0,9,blue,Juli,2019.0,51.6008,3.77087,-2.5,0.27,0.77,26.25,28.0,57.5,0.537181,24.44,7.74,90.513525,45.02,0.0954,0.2014,18.89412155660377,19.476808671383644,1.9352967633322995,1.0828083954443182,2.843188986727899,3.530407661929824,1062.0
2019-08-23,OS,ZK 3,4.0,9,blue,Augustus,2019.0,51.6008,3.77087,-2.5,0.27,0.77,25.0,37.0,54.0,0.575175,27.977591,8.93,78.737312,46.42,0.0322,0.0378,20.00284852830189,20.076766590296497,1.459276618496383,0.6755737878333333,3.2689298299375,2.105117845296154,1026.0
2017-04-11,WAD,Balgen 27,0.0,10,darkslateblue,April,2017.0,53.35922,5.38218,-3.75,0.23,0.47,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,9.890196546728973,9.890196546728973,7.065129117530562,7.065129117530562,12.229610408915663,12.229610408915663,204.0
2017-05-15,WAD,Balgen 27,1.0,10,darkslateblue,Mei,2017.0,53.35922,5.38218,-3.75,0.23,0.47,60.0,34.0,48.0,0.133801,23.601148,2.904167,235.298755,32.331587,0.0154,0.0595,10.005205077102804,9.2429841358478,10.817664372322357,11.29606704986111,15.10273499289968,14.80847485927,120.0
2017-06-16,WAD,Balgen 27,2.0,10,darkslateblue,Juni,2017.0,53.35922,5.38218,-3.75,0.23,0.47,46.25,32.0,37.0,0.216815,28.796223,3.435135,199.778876,34.911351,0.0166,0.0806,15.339822067757009,16.709588582554517,8.481026939173686,9.085447781021749,12.95401841739324,8.195018885809947,844.0
2017-07-10,WAD,Balgen 27,3.0,10,darkslateblue,Juli,2017.0,53.35922,5.38218,-3.75,0.23,0.47,80.0,24.0,64.0,0.356113,35.622443,4.2775,161.332783,36.802162,0.0351,0.0788,17.95472501869159,17.746853177570095,9.429071822622252,6.233982409600323,7.987099508300274,2.995108035191868,1003.0
2017-08-08,WAD,Balgen 27,4.0,10,darkslateblue,Augustus,2017.0,53.35922,5.38218,-3.75,0.23,0.47,96.25,29.0,77.0,0.43211,35.871091,5.182338,133.814651,39.215287,0.0312,0.0832,19.01089819626168,18.91803376401869,7.396796411640112,2.568363025573386,11.710798055707196,6.286358823226859,1071.0
2017-09-19,WAD,Balgen 27,5.0,10,darkslateblue,September,2017.0,53.35922,5.38218,-3.75,0.23,0.47,58.75,42.0,47.0,0.673106,34.860396,7.848936,89.28897,44.19,0.0635,0.1184,18.44215030841121,18.9970735941255,4.877839322246112,2.851424145203717,8.955511748959854,9.561987151666669,1490.0
2017-10-24,WAD,Balgen 27,6.0,10,darkslateblue,Oktober,2017.0,53.35922,5.38218,-3.75,0.23,0.47,107.5,35.0,86.0,0.768878,29.173665,10.591744,66.672557,48.57,0.0784,0.1251,14.852981985981309,15.186265764686247,7.823481505464825,3.144037239632353,9.48698193241054,3.212574156699849,690.0
2018-04-16,WAD,Balgen 27,0.0,10,darkslateblue,April,2018.0,53.35922,5.38218,-3.75,0.23,0.47,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.470682661682242,7.470682661682242,10.942751331100292,10.942751331100292,13.187591899707888,13.187591899707888,844.0
2018-05-15,WAD,Balgen 27,1.0,10,darkslateblue,Mei,2018.0,53.35922,5.38218,-3.75,0.23,0.47,97.5,29.0,48.0,0.296441,29.42,4.62,149.832517,39.29,0.0176,0.0914,10.252103700934578,9.193609433878503,10.942751331100292,10.942751331100292,13.187591899707888,13.187591899707888,213.0
2018-06-11,WAD,Balgen 27,2.0,10,darkslateblue,Juni,2018.0,53.35922,5.38218,-3.75,0.23,0.47,82.5,27.0,66.0,0.612444,38.945197,7.713636,90.815011,44.57,0.1146,0.1956,14.648094369158882,14.585036692757008,10.953365224285715,10.343362245608107,19.68487477522124,22.28201555557333,309.0
2018-07-18,WAD,Balgen 27,3.0,10,darkslateblue,Juli,2018.0,53.35922,5.38218,-3.75,0.23,0.47,71.25,37.0,57.0,0.733851,35.982467,7.924912,88.454598,46.12,0.0057,0.0419,18.20467307476635,17.330315625500667,7.167253638752556,4.397343697916667,9.628648993015522,10.412813167267288,91.0
2019-04-12,WAD,Balgen 27,0.0,10,darkslateblue,April,2019.0,53.35922,5.38218,-3.75,0.23,0.47,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.428729738317756,8.428729738317756,8.713419100079541,8.713419100079541,10.25580089620872,10.25580089620872,174.0
2019-05-10,WAD,Balgen 27,1.0,10,darkslateblue,Mei,2019.0,53.35922,5.38218,-3.75,0.23,0.47,97.5,28.0,48.0,0.202264,27.291062,3.67039,187.288857,34.08,0.0332,0.0817,10.584953357476635,10.840612482476637,9.69955312689036,10.619671550514276,15.786885755299815,12.78712868196218,239.0
2019-06-14,WAD,Balgen 27,2.0,10,darkslateblue,Juni,2019.0,53.35922,5.38218,-3.75,0.23,0.47,110.0,35.0,51.5,0.26797,26.859161,4.79,144.485886,38.26,0.032,0.1194,13.467224102803735,12.09844095694259,9.77178526635792,5.834375765906389,16.22426714438048,8.264799298098069,1071.0
2019-07-11,WAD,Balgen 27,3.0,10,darkslateblue,Juli,2019.0,53.35922,5.38218,-3.75,0.23,0.47,97.5,27.0,60.5,0.361683,30.745811,5.85,118.907791,41.0,0.0393,0.1015,17.263888018691592,17.144548767523364,11.156992080657895,11.65949463979895,18.18857931002004,15.164782573925468,359.0
2019-08-08,WAD,Balgen 27,4.0,10,darkslateblue,Augustus,2019.0,53.35922,5.38218,-3.75,0.23,0.47,98.75,28.0,77.0,0.460304,33.227274,7.121266,98.16986,43.11,0.0454,0.0754,20.08575294392524,20.253837396417445,5.019002832096256,3.900816718428572,9.494840468328142,7.069125490588235,1040.0
2019-09-04,WAD,Balgen 27,5.0,10,darkslateblue,September,2019.0,53.35922,5.38218,-3.75,0.23,0.47,92.5,27.0,47.0,0.594968,32.882676,8.54,82.239711,46.06,0.0525,0.1093,19.144355514018688,18.70087985747664,8.476266023901394,9.350100971583814,14.998466875139354,13.844074301390332,1352.0
2019-10-23,WAD,Balgen 27,6.0,10,darkslateblue,Oktober,2019.0,53.35922,5.38218,-3.75,0.23,0.47,97.5,49.0,86.0,0.583851,27.303754,9.766667,72.156193,48.44,0.025,0.0486,15.795916679906544,17.029796437249665,4.464147309529914,3.898998811473597,10.267096971312448,3.631737096514851,1560.0
2020-04-15,WAD,Balgen 27,0.0,10,darkslateblue,April,2020.0,53.35922,5.38218,-3.75,0.23,0.47,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.958244191588788,9.958244191588788,13.185271368755366,13.185271368755366,22.717003722514622,22.717003722514622,111.0
2020-05-19,WAD,Balgen 27,1.0,10,darkslateblue,Mei,2020.0,53.35922,5.38218,-3.75,0.23,0.47,91.42857143,34.0,48.0,0.273466,29.496807,4.722969,146.484074,38.56,0.0042,0.0424,11.650840663551405,11.844472614485984,9.93484085244399,8.874109058293707,18.457935145183484,25.799000572108067,229.0
2020-06-16,WAD,Balgen 27,2.0,10,darkslateblue,Juni,2020.0,53.35922,5.38218,-3.75,0.23,0.47,80.0,28.0,51.5,0.398677,31.752678,5.501786,126.236673,40.744107,0.0278,0.078,14.346603369158878,14.43630539330218,7.025752366300367,6.026260305995248,14.80161996433991,13.255694070678508,559.0
2020-07-15,WAD,Balgen 27,3.0,10,darkslateblue,Juli,2020.0,53.35922,5.38218,-3.75,0.23,0.47,90.0,29.0,60.5,0.4838823333333333,31.869325,7.603968,92.091288,43.78,0.0725,0.1047,17.08441213084112,17.020134251557636,7.696999546488479,5.83660549975,15.309706971886122,21.885387884069768,831.0
